page_url,source,followers,date,time,time_zone,post_type,interactions,post_message,post_link
Facebook.com/Blacktivists,Blacktivist,253425,2017-02-18,10:00:02,GMT-0500,Facebook,4786,"Listen to this great inspiration for goals from a black father. #BlackFatherhood @bookjaidyn",https://www.facebook.com/blacktivists/posts/408159199527182
Facebook.com/Blacktivists,Blacktivist,155479,2016-08-30,09:00:00,GMT-0400,Facebook,4778,Police officers legally hunting us down just as they were two ages ago,https://www.facebook.com/blacktivists/posts/320095208333582
Facebook.com/Blacktivists,Blacktivist,259776,2017-02-27,13:25:16,GMT-0500,Facebook,4751,How would you feel if your child brings these disgusting papers home? What would you do?,https://www.facebook.com/blacktivists/posts/412864295723339
Facebook.com/Blacktivists,Blacktivist,198292,2016-11-07,08:00:01,GMT-0500,Facebook,4716,"After this Arkansas Razorbacks basketball team took a knee for injustice and police brutality in America, local politicians attacked them as ""disrespecting the military."" Black America is proud of you, girls.",https://www.facebook.com/blacktivists/posts/356872774655825
Facebook.com/Blacktivists,Blacktivist,293471,2017-04-12,11:00:00,GMT-0400,Facebook,4706,"Hopefully, it will reach someone. Please, understand our struggles. One person cannot represent the whole race.",https://www.facebook.com/blacktivists/posts/435293063480462
Facebook.com/Blacktivists,Blacktivist,294538,2017-04-14,11:00:00,GMT-0400,Facebook,4698,Watch this baby drama. This child`s great escape is hilarious.,https://www.facebook.com/blacktivists/posts/436337583376010
Facebook.com/Blacktivists,Blacktivist,305051,2017-04-30,09:00:00,GMT-0400,Facebook,4696,Break the stereotypes. Show everybody what goals should be. Make your community be proud.,https://www.facebook.com/blacktivists/posts/442078116135290
Facebook.com/Blacktivists,Blacktivist,222897,2016-12-23,14:00:00,GMT-0500,Facebook,4669,18-year-old Alicia Aylies won the Miss France 2017 and will represent the country at the Miss Universe pageant in 2018.,https://www.facebook.com/blacktivists/posts/381977002145402
Facebook.com/Blacktivists,Blacktivist,368376,2017-07-12,10:00:00,GMT-0400,Facebook,4660,"TEEN BLASTED ‘F—K THA POLICE’ SONG DURING SLAIN OFFICER’S FUNERAL A Bronx young man turned on the NWA song “F—k Tha Police” from his third-floor apartment window Tuesday as thousands of police mourned a slain cop Miosotis Familia below. The 16-year-old teen, who identified himself as Julien Rodriguez, said he enjoyed playing the song on repeat from his apartment on East 188 Street because his older brother and his best friend unjustifiably died at the hands of police officers. Moreover, Rodriguez admitted that he hates cops because this friend and brother died for no reason. When Rodriguez turned up the music, about 20 police officers, who were infuriated by the show of disrespect, went up to the apartment to try to halt the music.The teen turned off the song and apologized to the officers, but only because he didn’t want to get evicted. For some people, the teen’s actions may seem wrong. But for those who have experienced police brutality first hand, Rodriguez’s actions may seem right. The cops do not see people of color as human beings, so why should we respect those who kill people like us and get away with murders with no consequences? How is that fair?",https://www.facebook.com/blacktivists/posts/482408338768934
Facebook.com/Blacktivists,Blacktivist,252346,2017-02-17,11:00:09,GMT-0500,Facebook,4640,repost @colossill Salute King,https://www.facebook.com/blacktivists/posts/408174316192337
Facebook.com/Blacktivists,Blacktivist,36714,2016-02-16,08:00:00,GMT-0500,Facebook,4638,"The Black Panthers were originally created to help black community to survive in a racist country. The Black Panthers are gone but never forgotten... The KKK was created to enforce discrimination and oppression. Somehow, they are still around us working in a police department.",https://www.facebook.com/blacktivists/posts/219236411752796
Facebook.com/Blacktivists,Blacktivist,199542,2016-11-10,08:00:00,GMT-0500,Facebook,4631,Clinton and Trump aren`t that different. Take a minute and think about that.,https://www.facebook.com/blacktivists/posts/360025624340540
Facebook.com/Blacktivists,Blacktivist,80791,2016-06-10,13:00:00,GMT-0400,Facebook,4630,repost it for no reason.,https://www.facebook.com/blacktivists/posts/272445899765180
Facebook.com/Blacktivists,Blacktivist,38350,2016-02-18,09:35:29,GMT-0500,Facebook,4625,"It's a real shame to know that police officers have lost the focus on protect and serve people, not terrorists.",https://www.facebook.com/blacktivists/posts/220058981670539
Facebook.com/Blacktivists,Blacktivist,359404,2017-06-30,18:00:00,GMT-0400,Facebook,4595,When is enough going to be enough?,https://www.facebook.com/blacktivists/posts/475528012790300
Facebook.com/Blacktivists,Blacktivist,347948,2017-06-22,16:55:00,GMT-0400,Facebook,4591,Dylann Roof murdered 9 black worshippers. Police got him Burger King. Philando Castile told Officer Yanez he had a firearm. But the cop killed him in front of his girlfriend and her child. Damn.,https://www.facebook.com/blacktivists/posts/470945676581867
Facebook.com/Blacktivists,Blacktivist,45780,2016-03-09,08:00:00,GMT-0500,Facebook,4583,"The government still tolerates racism, normalizes and ignores it. When we start looking for it, it`s everywhere.",https://www.facebook.com/blacktivists/posts/229493534060417
Facebook.com/Blacktivists,Blacktivist,51771,2016-03-25,11:00:01,GMT-0400,Facebook,4576,In Amerikkka it`s like if u ain't white u ain't right. It`s our duty to change this direction.,https://www.facebook.com/blacktivists/posts/239127659763671
Facebook.com/Blacktivists,Blacktivist,272305,2017-03-21,14:00:01,GMT-0400,Facebook,4521,We do not want war or violence. We want equality and peace.,https://www.facebook.com/blacktivists/posts/418210931855342
Facebook.com/Blacktivists,Blacktivist,127657,2016-07-31,18:00:01,GMT-0400,Facebook,4494,I believe police officers have the same licenses.,https://www.facebook.com/blacktivists/posts/305194299823673
Facebook.com/Blacktivists,Blacktivist,272948,2017-03-22,11:00:00,GMT-0400,Facebook,4482,"Get off of my shoulders. The foundation has been laid, now its time for you to build on it. Now, it's your time. Get to work. - Dr. Amelia Boynton Robinson.",https://www.facebook.com/blacktivists/posts/418200015189767
Facebook.com/Blacktivists,Blacktivist,364538,2017-07-06,18:00:00,GMT-0400,Facebook,4473,Nothing surprising here. I am so tired of these innocent lives taken. I am tired of injustice and police misconduct.,https://www.facebook.com/blacktivists/posts/479043365772098
Facebook.com/Blacktivists,Blacktivist,141928,2016-08-12,09:00:00,GMT-0400,Facebook,4441,"When black people are encountered by white officers, they have to comply to all of their commands, because police officers are always looking for a reason to kill a black man.",https://www.facebook.com/blacktivists/posts/311168552559581
Facebook.com/Blacktivists,Blacktivist,363788,2017-07-05,20:00:00,GMT-0400,Facebook,4436,repost @melanin.gram,https://www.facebook.com/blacktivists/posts/478071399202628
Facebook.com/Blacktivists,Blacktivist,42768,2016-02-28,08:00:01,GMT-0500,Facebook,4425,"Blacks, Asians, Hispanic were historically subject to oppression by whites in power and, unfortunately, oppression still exists today.",https://www.facebook.com/blacktivists/posts/223260918017012
Facebook.com/Blacktivists,Blacktivist,238885,2017-02-06,18:00:00,GMT-0500,Facebook,4400,repost @byron_reel,https://www.facebook.com/blacktivists/posts/403107220032380
Facebook.com/Blacktivists,Blacktivist,158204,2016-09-04,12:00:00,GMT-0400,Facebook,4396,"I guess “smiling” is against the law now. In America, he should consider himself lucky. The officer could have killed him.",https://www.facebook.com/blacktivists/posts/321599568183146
Facebook.com/Blacktivists,Blacktivist,97215,2016-07-05,13:00:00,GMT-0400,Facebook,4358,It wasn`t an easy road to freedom. Don`t lose it again. Fight till an end. There is got to be a change.,https://www.facebook.com/blacktivists/posts/292900841053019
Facebook.com/Blacktivists,Blacktivist,80053,2016-06-09,11:00:00,GMT-0400,Facebook,4352,U.S. prisons now hold more black men than slavery ever did.,https://www.facebook.com/blacktivists/posts/272446296431807
Facebook.com/Blacktivists,Blacktivist,379740,2017-08-09,08:55:43,GMT-0400,Facebook,4347,It's true!,https://www.facebook.com/blacktivists/posts/496179087391859
Facebook.com/Blacktivists,Blacktivist,73153,2016-05-29,11:00:00,GMT-0400,Facebook,4345,"This blackmale dumped in the sea, is a victim of slave trade. It`s a reminder of the sacrifices and suffering of our ancestors.",https://www.facebook.com/blacktivists/posts/272311669778603
Facebook.com/Blacktivists,Blacktivist,157617,2016-09-02,11:00:01,GMT-0400,Facebook,4324,"White people enslaved us for years and now some of them are trying to accuse us of sitting during a national anthem in the ""land of the free.""",https://www.facebook.com/blacktivists/posts/321516611524775
Facebook.com/Blacktivists,Blacktivist,53635,2016-04-02,11:00:01,GMT-0400,Facebook,4308,They silently declared war on us.,https://www.facebook.com/blacktivists/posts/242733546069749
Facebook.com/Blacktivists,Blacktivist,268690,2017-03-15,16:00:01,GMT-0400,Facebook,4293,"A 17-year-old African-American high school student, Trayvon B. Martin was visiting his father Tracy Martin in Sanford, Florida at the time of the shooting. In February 26, 2012, a neighborhood watch captain in Sanford, George Zimmerman called 911 to report “a suspicious person” in the neighborhood. He was instructed not to get out of his SUV or approach the person. However, Zimmerman disregarded the instructions and shot to death innocent teen, claiming it was in self-defense. Justice has not been served.",https://www.facebook.com/blacktivists/posts/418214971854938
Facebook.com/Blacktivists,Blacktivist,41818,2016-02-26,08:00:00,GMT-0500,Facebook,4293,The fight is real and you have a right to be mad. We cannot ignore the existence of racism in the modern America cause slavery is what happened to our grandparents and great grandparents. So please excuse us (Blacks & other minorities) if we educate our young and peers on what America is trying so very hard to erase.,https://www.facebook.com/blacktivists/posts/223563881320049
Facebook.com/Blacktivists,Blacktivist,373301,2017-07-19,10:00:00,GMT-0400,Facebook,4287,"STATE LAW FORCES TO BYSTANDERS: ‘HELP OR GO TO JAIL’ What would you do if the cop asks you to help to beat up a teenage boy for being in possession of a bit of cannabis? Would you help the cop or not? I believe people shouldn’t be beaten, kidnapped, or caged for possession a plant. Moreover, if you refuse to help the cop, in South Carolina, you shouldn’t go to jail. However, America cops won’t agree with us. For instance, last week, South Carolina police officer was involved in the high-speed chase of Bryan Martin who had his 2-year-old daughter with him. But the chase came to a dramatic end. When Martin who was holding his little daughter existed the vehicle, the officer attempted to arrest him. Once he was on top of him, he started asking the bystanders to help him, When people refused to help and put themselves in harm’s way to help the officer, the cop threatened the entirely innocent people with fines and jails. This is totally unconstitutional to ask bystanders to help to retain the suspect and then threaten them with fines and jail. Slavery and involuntary servitude are unlawful in every state in the United States of America. So, police aren't here to protect us, but to arrest the people they finger.",https://www.facebook.com/blacktivists/posts/486303881712713
Facebook.com/Blacktivists,Blacktivist,107180,2016-07-22,15:00:01,GMT-0400,Facebook,4275,The shameful truth,https://www.facebook.com/blacktivists/posts/300788790264224
Facebook.com/Blacktivists,Blacktivist,70963,2016-05-23,11:00:00,GMT-0400,Facebook,4270,"Be proud of your race, be proud of who you are. Have a pride and dignity.",https://www.facebook.com/blacktivists/posts/272766233066480
Facebook.com/Blacktivists,Blacktivist,345147,2017-06-18,13:00:00,GMT-0400,Facebook,4263,"Less talking, more actions! We must do something that's best for us and our families. It's time to stand up for each other!",https://www.facebook.com/blacktivists/posts/467670393576062
Facebook.com/Blacktivists,Blacktivist,336549,2017-06-01,09:00:00,GMT-0400,Facebook,4258,"If black lives really did matter to police, we wouldn`t share this photo.",https://www.facebook.com/blacktivists/posts/459778581031910
Facebook.com/Blacktivists,Blacktivist,136207,2016-08-08,13:00:00,GMT-0400,Facebook,4250,"When police officer attacks black man with cell phone for recording him and treats him like a little boy, it is harassment",https://www.facebook.com/blacktivists/posts/309047922771644
Facebook.com/Blacktivists,Blacktivist,134145,2016-08-06,15:00:02,GMT-0400,Facebook,4227,The city of Baltimore is famous for unsolved police murders.,https://www.facebook.com/blacktivists/posts/307645596245210
Facebook.com/Blacktivists,Blacktivist,200848,2016-11-22,12:00:00,GMT-0500,Facebook,4215,In America Black Lives Matter only in sports and entertainment.,https://www.facebook.com/blacktivists/posts/365704937105942
Facebook.com/Blacktivists,Blacktivist,125432,2016-07-29,15:00:00,GMT-0400,Facebook,4200,"Treat your girl like you wanted your mother and sister to be treated, #BlackUnite",https://www.facebook.com/blacktivists/posts/304274569915646
Facebook.com/Blacktivists,Blacktivist,97873,2016-07-06,11:00:00,GMT-0400,Facebook,4199,The KKK which was founded to terrorize black Americans has existed since slavery. Be we are not afraid of no ghosts that continue to terrorize communities with their presence in the government.,https://www.facebook.com/blacktivists/posts/293323544344082
Facebook.com/Blacktivists,Blacktivist,14866,2015-12-23,09:00:01,GMT-0500,Facebook,4190,….speechless,https://www.facebook.com/blacktivists/posts/194492737560497
Facebook.com/Blacktivists,Blacktivist,200077,2016-11-15,08:00:00,GMT-0500,Facebook,4181,"Happy Birthday, young ladies",https://www.facebook.com/blacktivists/posts/362449830764786
Facebook.com/Blacktivists,Blacktivist,70194,2016-05-21,13:00:00,GMT-0400,Facebook,4181,Black people should wake up as soon as possible. Black families are divided and destroyed by mass incarceration and death of black men. Facts don`t lie. Let`s face it.,https://www.facebook.com/blacktivists/posts/270579953285108
Facebook.com/Blacktivists,Blacktivist,347147,2017-06-21,16:55:00,GMT-0400,Facebook,4174,"Philando Castile was killed in front of a child. Three kids of Charleena Lyles found out their mother died right in their home at the hands of poorly trained cops. Now, these poor babies have to deal with this forever. So, what is left to tell a black child about interacting with the police who only pretend they want to protect and serve us when the only people they want to protect is themselves?
",https://www.facebook.com/blacktivists/posts/470407106635724
Facebook.com/Blacktivists,Blacktivist,77084,2016-06-05,13:00:00,GMT-0400,Facebook,4159,"Remember who made America. #GarrettMorgan",https://www.facebook.com/blacktivists/posts/272365579773212
Facebook.com/Blacktivists,Blacktivist,365421,2017-07-07,14:00:00,GMT-0400,Facebook,4157,"WATCH: COPS UNLEASH K9 TO MAUL INNOCENT BLACK MAN AFTER ASKING THEM TO STAY ON THE OTHER SIDE OF HIS FENCE Disturbing video shows Bartow cops literally forcing a K9 on an innocent man who asked them to leave his yard. Bartow taxpayers will be shocked to realize that they are paying for the horrific actions of the Bartow Police Department. Marquis Wright, 21, was attacked by a K9, mauled and kidnapped for asking police stay out on the other side of his fence. Wright had done nothing bad, he had committed no crime and had harmed no one. He was entirely innocent when police showed up at his home to serve a warrant to Wright’s brother and to attack him. Luckily for Wright, the attack was caught on video. In the video, the cops can be seen tasering Wright twice and then forcing K9 to attack the innocent man. After the incident, cops claimed Wright ‘fit the description’ and looked like a man they were looking for. Moreover, the cops said Wright ‘resisted,’ but the video shows nothing about any resisting arrest. It's sad that taxpayers can't hold police officers responsible for their actions, then they are the ones who should pay for their crimes. Unfortunately, judges refuse to convict cops even if they were (truncated)",https://www.facebook.com/blacktivists/posts/479748245701610
Facebook.com/Blacktivists,Blacktivist,133328,2016-08-05,16:55:00,GMT-0400,Facebook,4149,You don`t have to hate a police to admit police violence is a serious problem.,https://www.facebook.com/blacktivists/posts/307646069578496
Facebook.com/Blacktivists,Blacktivist,72410,2016-05-27,13:00:00,GMT-0400,Facebook,4144,"For decades, we've tried to adopt a more multicultural society and we've failed at it.",https://www.facebook.com/blacktivists/posts/272317973111306
Facebook.com/Blacktivists,Blacktivist,70576,2016-05-22,16:55:01,GMT-0400,Facebook,4102,How much do we have to go through before we stand up and fight together?,https://www.facebook.com/blacktivists/posts/271188456557591
Facebook.com/Blacktivists,Blacktivist,186180,2016-10-21,13:00:01,GMT-0400,Facebook,4086,BLACK FATHERHOOD BY ANY MEANS NECESSARY,https://www.facebook.com/blacktivists/posts/349305322079237
Facebook.com/Blacktivists,Blacktivist,308880,2017-05-04,13:00:00,GMT-0400,Facebook,4071,I am fed up with this nonsense on this so-called the land of the free...,https://www.facebook.com/blacktivists/posts/446331025709999
Facebook.com/Blacktivists,Blacktivist,178464,2016-09-27,15:00:00,GMT-0400,Facebook,4053,It`s your Constitutional Right to kneel during the National Anthem. It`s your Constitutional Right to protest police misconduct.,https://www.facebook.com/blacktivists/posts/336864009990035
Facebook.com/Blacktivists,Blacktivist,125432,2016-07-29,09:00:00,GMT-0400,Facebook,4051,One year of prison costs more than one year at Princeton or Harvard. So police kill us instead,https://www.facebook.com/blacktivists/posts/304246253251811
Facebook.com/Blacktivists,Blacktivist,120982,2016-07-26,11:20:01,GMT-0400,Facebook,4051,"When the media misrepresents black men but hides criminal records of whites, we have to start yelling “All Motive Matter” in order to get justice in the media.",https://www.facebook.com/blacktivists/posts/303040180039085
Facebook.com/Blacktivists,Blacktivist,346343,2017-06-20,13:00:00,GMT-0400,Facebook,4049,"We give cops badges, guns, good salaries. Instead, they promise us to keep us safe. They ask us to trust them... then they kill our sons.",https://www.facebook.com/blacktivists/posts/469843313358770
Facebook.com/Blacktivists,Blacktivist,152246,2016-08-26,11:00:00,GMT-0400,Facebook,4039,"Despite the fact that ""constitutional rights"" are applied to everyone, if you are black and owning a gun it automatically makes you a criminal.",https://www.facebook.com/blacktivists/posts/318113738531729
Facebook.com/Blacktivists,Blacktivist,161174,2016-09-08,13:00:00,GMT-0400,Facebook,4032,Some historians will never teach the true great history because to do so they would then have to admit that they interrupted that great history. We have been miseducated.,https://www.facebook.com/blacktivists/posts/324524444557325
Facebook.com/Blacktivists,Blacktivist,87716,2016-06-21,09:00:00,GMT-0400,Facebook,4023,"72 years ago, 14-year-old George Stinney Jr. was executed. He was the youngest person to be put to death. Police claimed the child confessed to killing two other kids and they rushed him to trial despite the fact that there were no evidence or witnesses. This incident illustrates how young black boys are railroaded by an all-white justice system. Two years ago, the boy was exonerated.",https://www.facebook.com/blacktivists/posts/286474391695664
Facebook.com/Blacktivists,Blacktivist,79165,2016-06-08,13:27:00,GMT-0400,Facebook,4001,"Amelia Boynton Robinson was a civil rights pioneer who championed voting rights for African Americans. She was brutally beaten for helping to lead a 1965 civil rights march, which became known as Bloody Sunday and drew national attention to the Civil Rights Movement. She was also the first black woman to run for Congress in Alabama. Amelia Boynton Robinson's life is the great role model for our youth. She witnessed more than 100 years of racism and some of the most grueling displays of police brutality the country. Moreover, Amelia Boynton Robinson warned that America likely will have to prepare for another century of the same thing. That's why we need to educate our children in order to avoid her prediction.",https://www.facebook.com/blacktivists/posts/280739882269115
Facebook.com/Blacktivists,Blacktivist,125432,2016-07-29,13:00:00,GMT-0400,Facebook,3996,How come racism and excessive use of force remains invisible from the national eye? How come it remains an uncomfortable topic in the United States of America?,https://www.facebook.com/blacktivists/posts/304274416582328
Facebook.com/Blacktivists,Blacktivist,112108,2016-07-24,09:00:00,GMT-0400,Facebook,3947,"In the Land of Free, we are told to fear ISIS but US police murder almost 60 times more US citizens than terrorists against American civilians.",https://www.facebook.com/blacktivists/posts/299338423742594
Facebook.com/Blacktivists,Blacktivist,343427,2017-06-14,15:00:00,GMT-0400,Facebook,3921,"If you are offended by this sign, please explain why. Do you miss the point or you feel comfortable with black people being killed by police?",https://www.facebook.com/blacktivists/posts/466490980360670
Facebook.com/Blacktivists,Blacktivist,100082,2016-07-09,10:00:00,GMT-0400,Facebook,3915,Lessons from the past,https://www.facebook.com/blacktivists/posts/292504341092669
Facebook.com/Blacktivists,Blacktivist,75959,2016-06-03,13:00:00,GMT-0400,Facebook,3904,Stand up for yourself and fight. It`s more serious than you think.,https://www.facebook.com/blacktivists/posts/272364553106648
Facebook.com/Blacktivists,Blacktivist,60052,2016-05-06,15:00:00,GMT-0400,Facebook,3902,Who stole North America from Indians? Who occupied the lands that were generally held by Indians? Who robbed them? Who killed their children?,https://www.facebook.com/blacktivists/posts/264298493913254
Facebook.com/Blacktivists,Blacktivist,16352,2016-01-01,13:00:01,GMT-0500,Facebook,3889,"5 black women, 5 innocent lives. All of them were ""found dead"" in jail. Rest in Paradise, Raynette Turner, Joyce Curnell, Sandra Bland, Ralkina Jones and Kindra Chapman.",https://www.facebook.com/blacktivists/posts/197537813922656
Facebook.com/Blacktivists,Blacktivist,86964,2016-06-20,09:00:00,GMT-0400,Facebook,3882,The NRA supported gun control when the Black Panthers were the ones holding the guns.,https://www.facebook.com/blacktivists/posts/285985845077852
Facebook.com/Blacktivists,Blacktivist,219087,2016-12-12,10:30:01,GMT-0500,Facebook,3879,repost @chinarabutler,https://www.facebook.com/blacktivists/posts/376787852664317
Facebook.com/Blacktivists,Blacktivist,42768,2016-02-28,14:00:00,GMT-0500,Facebook,3852,It seems Americans should be wary of police brutality more than of ISIS terrorists.,https://www.facebook.com/blacktivists/posts/216115368731567
Facebook.com/Blacktivists,Blacktivist,347948,2017-06-22,14:00:00,GMT-0400,Facebook,3841,"OHIO POLICE CHIEF URGES 24-HOUR SUSPENSION FOR WHITE COP WHO KICKED HANDCUFFED BLACK MAN’S HEAD An Ohio police chief Kim Jacobs has recommended a day suspension for a cop who was accused of kicking a handcuffed black man in the head. Jacobs wrote in a June 14 to the city public safety director that Officer Zachary Rosen should serve the disciplinary period over three work days in order to be held accountable for restraining 26-year-old Demarko Anderson and kicking him in the head. Just less than a month before this incident, a grand jury declined to indict Rosen and another officer who shot a 23-year-old black man, killing him. That day, Henry Green was walking down the street with a firearm but ignored to drop the gun. Police shot him right away. Would cops get away with murder or receive a 24-hour suspension if Demarko Anderson and Henry Green were white? I believe cops would spend months in jail for kicking restrained white person in the head or killing the white man who was walking down the street. We live in a Police state. Period.",https://www.facebook.com/blacktivists/posts/471027536573681
Facebook.com/Blacktivists,Blacktivist,249147,2017-02-14,14:00:23,GMT-0500,Facebook,3839,"Listen to this incredible young King who believes that if you have no confidence in self, you are twice defeated in the race of life. #BlackGreatness",https://www.facebook.com/blacktivists/posts/406650033011432
Facebook.com/Blacktivists,Blacktivist,158458,2016-09-05,16:55:00,GMT-0400,Facebook,3831,You don`t have to be mixed to be beautiful. You don`t have to have colored eyes to be classified as beautiful. Teach your children to love their curls and their skin color.,https://www.facebook.com/blacktivists/posts/322958401380596
Facebook.com/Blacktivists,Blacktivist,132365,2016-08-04,16:55:00,GMT-0400,Facebook,3829,"It probably will make some people uncomfortable, but you should never apologize for Black history.",https://www.facebook.com/blacktivists/posts/307170439626059
Facebook.com/Blacktivists,Blacktivist,139033,2016-08-10,09:00:00,GMT-0400,Facebook,3828,"Today, black people automatically assume when police approach us, we are in a life-death situation.",https://www.facebook.com/blacktivists/posts/310173132659123
Facebook.com/Blacktivists,Blacktivist,53310,2016-03-31,15:00:00,GMT-0400,Facebook,3810,There are more black men in prison today than were enslaved in 1850. Let that sink your mind.,https://www.facebook.com/blacktivists/posts/244539555889148
Facebook.com/Blacktivists,Blacktivist,145771,2016-08-16,10:00:00,GMT-0400,Facebook,3798,"VIDEO: BLACK FEMALE LIFTED OFF FEET BY DC POLICE OFFICER An unidentified male police officer was caught on the 45-second video holding a black pedestrian up against a police cruiser with her feet dangling in the air. According to one of the bystanders, police officer at an intersection near Howard University grabbed onto the woman carrying books without saying anything to her and held her against a police cruiser while her sneakers dangle above the ground. Unfortunately, there are no details on the name and age of the female and the officers involved. However, the publication of the video comes at a time when black people speak out on the police violence. In America, the police union gives police officers permission to treat minorities like they are not human beings. America has seen dozens of rallies against systematic police brutality and injustices. Hundreds of black people have been killed by police and they aren`t held accountable for the violence. It turns out racism and police violence against black people go ignored by the government.",https://www.facebook.com/blacktivists/posts/313144839028619
Facebook.com/Blacktivists,Blacktivist,73673,2016-05-30,12:00:00,GMT-0400,Facebook,3775,"Ordinary people and activists from all across America are ready to help citizens of Flint. And the state government refuses to help their own people! They don’t do enough to deal with crisis and even worse, they don’t inform their citizens about all opportunities they have. Some people don’t even know there’re free water distribution points! Flint Water Crisis has largely disappeared from headlines in both mainstream and alternative media, but people are still in danger of intoxication. All our government does is just boasting about its efficiency while doing nothing helpful for people. The activists are now the only reason people are still alive, this is so wrong! People have to be cared for by the city administration!",https://www.facebook.com/blacktivists/posts/276264026050034
Facebook.com/Blacktivists,Blacktivist,107180,2016-07-22,13:00:00,GMT-0400,Facebook,3764,Our media have become mass producers of distortion of the reality.,https://www.facebook.com/blacktivists/posts/300788896930880
Facebook.com/Blacktivists,Blacktivist,64304,2016-05-12,16:55:00,GMT-0400,Facebook,3758,Over 22 million people are trapped in slavery from Bangladesh to China and from Europe to THE UNITED STATES OF AMERICA.,https://www.facebook.com/blacktivists/posts/267347136941723
Facebook.com/Blacktivists,Blacktivist,268690,2017-03-15,12:00:22,GMT-0400,Facebook,3749,"""The American Dream"" represented the epitome of freedom and happiness, but for the Native Americans, the ""American Dream"" was a nightmare of invasion and genocide.",https://www.facebook.com/blacktivists/posts/420633418279760
Facebook.com/Blacktivists,Blacktivist,158204,2016-09-04,14:00:03,GMT-0400,Facebook,3749,"Repost from @Williams&Kalvin ATTENTION! COMMUNITY CALLS FOR A BOYCOTT! Disturbing video shows Sung Ho Lim, an owner of Missha Beauty (in Charlotte, NC), kicked and choked a Black woman! This man absolutely crossed the line! According to Lim, he saw the unidentified woman stealing eyelashes. But, in the video, you can hear the woman tell Lim, “Check my bag. I’m telling you I don’t have anything.” And why did he attack her? Did he try arrest her or what? Corine Mack of the Charlotte-Mecklenburg chapter of the NAACP demanded that Lim apologize to the Black community in Charlotte. But folks, I want it be not only the boycott of this exact store but all shops and stores where Black people were treated disrespectfully! We don’t believe apologies, especially when we know that this man is sorry only about profit he's going to lose!",https://www.facebook.com/blacktivists/posts/321048824904887
Facebook.com/Blacktivists,Blacktivist,83481,2016-06-16,16:55:00,GMT-0400,Facebook,3737,"Black Wall Street in Tulsa, Oklahoma was the worst terrorist attack in American history. The night's carnage left some 3,000 African Americans dead. And the US government calls Orlando nightclub shooting the worst mass shooting in American history. Seriously?!",https://www.facebook.com/blacktivists/posts/284094615266975
Facebook.com/Blacktivists,Blacktivist,66680,2016-05-16,13:00:00,GMT-0400,Facebook,3733,"If Trayvon Martin had shot and killed George Zimmerman, he would serve at least five years in jail.",https://www.facebook.com/blacktivists/posts/269245430085227
Facebook.com/Blacktivists,Blacktivist,63245,2016-05-11,09:00:00,GMT-0400,Facebook,3718,Sometimes the government officials and police officers pretend we are bad so they don`t feel guilty about the things they did to us.,https://www.facebook.com/blacktivists/posts/266775890332181
Facebook.com/Blacktivists,Blacktivist,71363,2016-05-24,13:00:00,GMT-0400,Facebook,3713,"We wouldn`t shout #BlackLivesMatter, if we did not have 400 years of ""black don`t matter.""",https://www.facebook.com/blacktivists/posts/272316066444830
Facebook.com/Blacktivists,Blacktivist,51349,2016-03-24,15:00:00,GMT-0400,Facebook,3712,America is the country that was founded on genocide and built on the backs of slave. How proud of America are you now?,https://www.facebook.com/blacktivists/posts/238337519842685
Facebook.com/Blacktivists,Blacktivist,341623,2017-06-10,16:55:00,GMT-0400,Facebook,3703,Which '90s Babe Is Your Style Icon?,https://www.facebook.com/blacktivists/posts/462849840724784
Facebook.com/Blacktivists,Blacktivist,166547,2016-09-12,11:00:00,GMT-0400,Facebook,3696,Two cops had black man pinned down on the ground while a third cop was beating him. Longstanding tensions between police and the black community are to blame for disparity and government ignorance.,https://www.facebook.com/blacktivists/posts/326599677683135
Facebook.com/Blacktivists,Blacktivist,78390,2016-06-07,11:00:00,GMT-0400,Facebook,3684,This is more than just a sad day in America. The cops declared war on us. What`s the alternative for our chldren?,https://www.facebook.com/blacktivists/posts/272448569764913
Facebook.com/Blacktivists,Blacktivist,64304,2016-05-12,13:00:00,GMT-0400,Facebook,3679,These are my ancestors and I do care.,https://www.facebook.com/blacktivists/posts/267346926941744
Facebook.com/Blacktivists,Blacktivist,354022,2017-06-26,10:00:00,GMT-0400,Facebook,3675,"COP FINED BLACK MAN FOR CROSSING IN THE CROSSWALK THE WRONG WAY For your information, crosswalks used to help pedestrians cross the road, but now cops use them to extort, kidnap, fine or cage anyone who may dare to question an officer’s authority. For instance, recently, after crossing the crosswalk on Rogero Road, 21-year-old Devonte Shipman was approached by Florida deputies. Jacksonville Sheriff’s Deputy J. Bolen told the young man that he committed three crimes. Firstly, police claimed, he crossed the road without using the crosswalk. Secondly, the young man crossed the road while the signal displayed a “red hand.” Finally, he didn’t have his ID on him while being questioned. Thus, he must pay a $65 fine. When Shipman asked officers for a warning of a citation, Bolen detained him and threatened with arrest. There are so many serious crimes occurring in Florida, but the officer decided to fine this black man for the petty crime of jaywalking and threatened him with arrest. It seems the police departments don’t understand that ticketing mostly black people only leads to an almost irreparable distrust between black community and police. Instead of profiling black people, police should concentrate on (truncated)",https://www.facebook.com/blacktivists/posts/473181646358270
Facebook.com/Blacktivists,Blacktivist,131369,2016-08-03,16:55:00,GMT-0400,Facebook,3672,The system that doesn't value black lives can never truly value the lives of others.,https://www.facebook.com/blacktivists/posts/306635369679566
